INVNO;INVDP;INVW1;INVID;INLIE;INVAR;HILOT;INVSN;INVSC;INVQS;INVSU;INVL1
002720;AQE;"ME 01";INV_GEN;"Inventaire stock";017610;;0;0;;UN;N
002720;AQE;ME01;INV_GEN;"Inventaire stock";020430;;0;0;;UN;N
002720;AQE;ME01;INV_GEN;"Inventaire stock";020427;;0;0;;UN;N
002720;AQE;"PAS SUR INVE";INV_GEN;"Inventaire stock";017255;;0;0;;UN;N
002720;AQE;"PAS SUR INVE";INV_GEN;"Inventaire stock";019019;;0;0;;UN;N
002720;AQE;"PAS SUR INVE";INV_GEN;"Inventaire stock";018953;;0;0;;UN;N
002720;AQE;"PE 01";INV_GEN;"Inventaire stock";017613;;0;0;;UN;N
002720;AQE;"PE 01";INV_GEN;"Inventaire stock";017246;;0;0;;UN;N
002720;AQE;"PE 01";INV_GEN;"Inventaire stock";012354;;0;0;;UN;N
002720;AQE;"PE 01";INV_GEN;"Inventaire stock";001436;;0;0;;UN;N
002720;AQE;"PE 01";INV_GEN;"Inventaire stock";017247;;0;0;;UN;N
002720;AQE;"PE 01";INV_GEN;"Inventaire stock";017244;;0;0;;UN;N
002720;AQE;"PE 01";INV_GEN;"Inventaire stock";017256;;0;0;;UN;N
002720;AQE;"PE 01";INV_GEN;"Inventaire stock";001812;;0;0;;UN;N
002720;AQE;"PE 01";INV_GEN;"Inventaire stock";017245;;0;0;;UN;N
002720;AQE;"PE 01";INV_GEN;"Inventaire stock";012353;;0;0;;UN;N
002720;AQE;"PE 01";INV_GEN;"Inventaire stock";015479;;0;0;;UN;N
002720;AQE;"PE 01";INV_GEN;"Inventaire stock";010824;;0;0;;UN;N
002720;AQE;"PE 01";INV_GEN;"Inventaire stock";015480;;0;0;;UN;N
002720;AQE;"PE 01";INV_GEN;"Inventaire stock";007376;;0;0;;UN;N
002720;AQE;"PE 01";INV_GEN;"Inventaire stock";008751;;0;0;;UN;N
002720;AQE;"PE 01";INV_GEN;"Inventaire stock";010823;;0;0;;UN;N
002720;AQE;"PE 01";INV_GEN;"Inventaire stock";012352;;0;0;;UN;N
002720;AQE;"PE 01";INV_GEN;"Inventaire stock";008754;;0;0;;UN;N
002720;AQE;"PG 01";INV_GEN;"Inventaire stock";001879;;0;0;;UN;N
002720;AQE;"PG 01";INV_GEN;"Inventaire stock";017263;;0;0;;UN;N
002720;AQE;"PG 01";INV_GEN;"Inventaire stock";007173;;0;0;;UN;N
002720;AQE;"PG 01";INV_GEN;"Inventaire stock";003667;;0;0;;UN;N
002720;AQE;"PG 01";INV_GEN;"Inventaire stock";002042;;0;0;;UN;N
002720;AQE;"PI 01";INV_GEN;"Inventaire stock";017240;;0;0;;UN;N
002720;AQE;"PI 01";INV_GEN;"Inventaire stock";017238;;0;0;;UN;N
002720;AQE;"PI 01";INV_GEN;"Inventaire stock";017236;;0;0;;UN;N
002720;AQE;"PI 01";INV_GEN;"Inventaire stock";017235;;0;0;;UN;N
002720;AQE;"PI 01";INV_GEN;"Inventaire stock";011582;;0;0;;UN;N
002720;AQE;"PI 01";INV_GEN;"Inventaire stock";011584;;0;0;;UN;N
002720;AQE;"PI 01";INV_GEN;"Inventaire stock";008497;;0;0;;UN;N
002720;AQE;"PI 01";INV_GEN;"Inventaire stock";017248;;0;0;;UN;N
002720;AQE;"PI 01";INV_GEN;"Inventaire stock";017241;;0;0;;UN;N
002720;AQE;"PI 01";INV_GEN;"Inventaire stock";017234;;0;0;;UN;N
002720;AQE;"PI 01";INV_GEN;"Inventaire stock";017250;;0;0;;UN;N
002720;AQE;"PI 01";INV_GEN;"Inventaire stock";017242;;0;0;;UN;N
002720;AQE;"PI 01";INV_GEN;"Inventaire stock";017243;;0;0;;UN;N
002720;AQE;"PI 01";INV_GEN;"Inventaire stock";011585;;0;0;;UN;N
002720;AQE;"PI 01";INV_GEN;"Inventaire stock";017237;;0;0;;UN;N
002720;AQE;"PI 01";INV_GEN;"Inventaire stock";017239;;0;0;;UN;N
002720;AQE;"PI 01";INV_GEN;"Inventaire stock";017233;;0;0;;UN;N
002720;AQE;"PI 01";INV_GEN;"Inventaire stock";008981;;0;0;;UN;N
002720;AQE;"PI 01";INV_GEN;"Inventaire stock";008984;;0;0;;UN;N
