INVNO;INVDP;INVW1;INVID;INLIE;INVAR;HILOT;INVSN;INVSC;INVQS;INVSU;INVL1
002697;AQA;"Q1 01 D03 06";INV_GEN;"Inventaire stock";OR03716529;;;50;0;PCES;N
002697;AQA;"Q1 01 D03 06";INV_GEN;"Inventaire stock";OR02013009;;;500;0;PCES;N
002697;AQA;"Q1 01 E01 01";INV_GEN;"Inventaire stock";9143253;;;100;0;PCES;N
002697;AQA;"Q1 01 E01 02";INV_GEN;"Inventaire stock";OR00615138;;;250;0;PCES;N
002697;AQA;"Q1 01 E01 03";INV_GEN;"Inventaire stock";OR00615139;;;200;0;PCES;N
002697;AQA;"Q1 01 E01 04";INV_GEN;"Inventaire stock";OR00615140;;;140;0;PCES;N
002697;AQA;"Q1 01 E02 01";INV_GEN;"Inventaire stock";OR03716439;;;100;0;PCES;N
002697;AQA;"Q1 01 E02 02";INV_GEN;"Inventaire stock";OR03716440;;;100;0;PCES;N
002697;AQA;"Q1 01 E02 05";INV_GEN;"Inventaire stock";OR00615248;;;50;0;PCES;N
002697;AQA;"Q1 01 E03 01";INV_GEN;"Inventaire stock";OR00615249;;;50;0;PCES;N
002697;AQA;"Q1 01 E03 02";INV_GEN;"Inventaire stock";OR00615250;;;50;0;PCES;N
002697;AQA;"Q1 01 E03 03";INV_GEN;"Inventaire stock";OR00615251;;;50;0;PCES;N
002697;AQA;"Q1 01 E03 04";INV_GEN;"Inventaire stock";OR02013030;;;50;0;PCES;N
002697;AQA;"Q1 01 E03 05";INV_GEN;"Inventaire stock";OR02013031;;;50;0;PCES;N
002697;AQA;"Q1 02 A01 01";INV_GEN;"Inventaire stock";OR00615063;;;1000;0;PCES;N
002697;AQA;"Q1 02 A01 02";INV_GEN;"Inventaire stock";OR00615064;;;1000;0;PCES;N
002697;AQA;"Q1 02 A01 03";INV_GEN;"Inventaire stock";OR00615065;;;1000;0;PCES;N
002697;AQA;"Q1 02 A01 04";INV_GEN;"Inventaire stock";OR00615066;;;1000;0;PCES;N
002697;AQA;"Q1 02 A01 05";INV_GEN;"Inventaire stock";OR00615072;;;1000;0;PCES;N
002697;AQA;"Q1 02 A01 06";INV_GEN;"Inventaire stock";OR00615073;;;1000;0;PCES;N
002697;AQA;"Q1 02 A01 07";INV_GEN;"Inventaire stock";OR00615074;;;1000;0;PCES;N
002697;AQA;"Q1 02 A01 08";INV_GEN;"Inventaire stock";OR00615075;;;1000;0;PCES;N
002697;AQA;"Q1 02 A02 01";INV_GEN;"Inventaire stock";OR00615076;;;1000;0;PCES;N
002697;AQA;"Q1 02 A02 02";INV_GEN;"Inventaire stock";OR00615077;;;1000;0;PCES;N
002697;AQA;"Q1 02 A02 03";INV_GEN;"Inventaire stock";OR00615078;;;500;0;PCES;N
002697;AQA;"Q1 02 A02 04";INV_GEN;"Inventaire stock";OR00615079;;;500;0;PCES;N
002697;AQA;"Q1 02 A02 05";INV_GEN;"Inventaire stock";OR00615085;;;1000;0;PCES;N
002697;AQA;"Q1 02 A02 06";INV_GEN;"Inventaire stock";OR00615086;;;1000;0;PCES;N
002697;AQA;"Q1 02 A02 07";INV_GEN;"Inventaire stock";OR00615087;;;1000;0;PCES;N
002697;AQA;"Q1 02 A03 01";INV_GEN;"Inventaire stock";OR00615088;;;1000;0;PCES;N
002697;AQA;"Q1 02 A03 02";INV_GEN;"Inventaire stock";OR00615089;;;1000;0;PCES;N
002697;AQA;"Q1 02 A03 03";INV_GEN;"Inventaire stock";OR00615090;;;500;0;PCES;N
002697;AQA;"Q1 02 A03 04";INV_GEN;"Inventaire stock";OR00615091;;;500;0;PCES;N
002697;AQA;"Q1 02 A03 05";INV_GEN;"Inventaire stock";OR00615092;;;500;0;PCES;N
002697;AQA;"Q1 02 B01 01";INV_GEN;"Inventaire stock";OR00615093;;;500;0;PCES;N
002697;AQA;"Q1 02 B01 02";INV_GEN;"Inventaire stock";OR00615102;;;1000;0;PCES;N
002697;AQA;"Q1 02 B01 03";INV_GEN;"Inventaire stock";OR00615104;;;500;0;PCES;N
002697;AQA;"Q1 02 B01 04";INV_GEN;"Inventaire stock";OR00615105;;;500;0;PCES;N
002697;AQA;"Q1 02 B01 05";INV_GEN;"Inventaire stock";OR00615106;;;500;0;PCES;N
002697;AQA;"Q1 02 B01 06";INV_GEN;"Inventaire stock";OR00615107;;;200;0;PCES;N
002697;AQA;"Q1 02 B02 01";INV_GEN;"Inventaire stock";OR02012970;;;1000;0;PCES;N
002697;AQA;"Q1 02 B02 02";INV_GEN;"Inventaire stock";OR02012971;;;500;0;PCES;N
002697;AQA;"Q1 02 B02 03";INV_GEN;"Inventaire stock";OR02012972;;;500;0;PCES;N
002697;AQA;"Q1 02 B02 04";INV_GEN;"Inventaire stock";OR02012973;;;500;0;PCES;N
002697;AQA;"Q1 02 B02 05";INV_GEN;"Inventaire stock";OR02012974;;;500;0;PCES;N
002697;AQA;"Q1 02 B02 06";INV_GEN;"Inventaire stock";OR02012976;;;200;0;PCES;N
002697;AQA;"Q1 02 B02 07";INV_GEN;"Inventaire stock";OR00974774;;;200;0;PCES;N
002697;AQA;"Q1 02 B03 01";INV_GEN;"Inventaire stock";OR00974776;;;200;0;PCES;N
002697;AQA;"Q1 02 B03 02";INV_GEN;"Inventaire stock";OR00615124;;;200;0;PCES;N
002697;AQA;"Q1 02 B03 03";INV_GEN;"Inventaire stock";OR00615236;;;100;0;PCES;N
002697;AQA;"Q1 02 C01 01";INV_GEN;"Inventaire stock";OR00615238;;;100;0;PCES;N
002697;AQA;"Q1 02 C01 02";INV_GEN;"Inventaire stock";OR00615239;;;100;0;PCES;N
002697;AQA;"Q1 02 C02 01";INV_GEN;"Inventaire stock";OR00615240;;;100;0;PCES;N
002697;AQA;"Q1 02 C03 02";INV_GEN;"Inventaire stock";OR00615244;;;50;0;PCES;N
002697;AQA;"Q1 02 C03 03";INV_GEN;"Inventaire stock";OR00615245;;;50;0;PCES;N
002697;AQA;"Q1 02 D01 01";INV_GEN;"Inventaire stock";OR00972441;;;1000;0;PCES;N
002697;AQA;"Q1 02 D01 02";INV_GEN;"Inventaire stock";OR00972443;;;1000;0;PCES;N
002697;AQA;"Q1 02 D01 03";INV_GEN;"Inventaire stock";OR00972445;;;1000;0;PCES;N
002697;AQA;"Q1 02 D01 04";INV_GEN;"Inventaire stock";OR00972446;;;1000;0;PCES;N
002697;AQA;"Q1 02 D01 05";INV_GEN;"Inventaire stock";OR00972447;;;1000;0;PCES;N
002697;AQA;"Q1 02 D01 06";INV_GEN;"Inventaire stock";OR00972448;;;500;0;PCES;N
002697;AQA;"Q1 02 D02 01";INV_GEN;"Inventaire stock";OR02012990;;;1000;0;PCES;N
002697;AQA;"Q1 02 D02 02";INV_GEN;"Inventaire stock";OR02012991;;;1000;0;PCES;N
002697;AQA;"Q1 02 D02 03";INV_GEN;"Inventaire stock";OR02012992;;;1000;0;PCES;N
002697;AQA;"Q1 02 D02 04";INV_GEN;"Inventaire stock";OR02012999;;;1000;0;PCES;N
002697;AQA;"Q1 02 D02 06";INV_GEN;"Inventaire stock";OR02013001;;;500;0;PCES;N
002697;AQA;"Q1 02 D02 07";INV_GEN;"Inventaire stock";OR00972770;;;500;0;PCES;N
002697;AQA;"Q1 02 D03 01";INV_GEN;"Inventaire stock";OR00972772;;;500;0;PCES;N
002697;AQA;"Q1 02 D03 02";INV_GEN;"Inventaire stock";OR00972774;;;500;0;PCES;N
002697;AQA;"Q1 02 D03 03";INV_GEN;"Inventaire stock";OR00972776;;;500;0;PCES;N
002697;AQA;"Q1 02 D03 04";INV_GEN;"Inventaire stock";OR00972777;;;200;0;PCES;N
002697;AQA;"Q1 02 D03 05";INV_GEN;"Inventaire stock";OR02013007;;;500;0;PCES;N
002697;AQA;"Q1 02 D03 07";INV_GEN;"Inventaire stock";OR02013010;;;200;0;PCES;N
002697;AQA;"Q1 02 E01 01";INV_GEN;"Inventaire stock";OR02013011;;;200;0;PCES;N
002697;AQA;"Q1 02 E01 02";INV_GEN;"Inventaire stock";OR02013012;;;200;0;PCES;N
002697;AQA;"Q1 02 E01 03";INV_GEN;"Inventaire stock";OR02013013;;;500;0;PCES;N
002697;AQA;"Q1 02 E01 04";INV_GEN;"Inventaire stock";OR02013014;;;200;0;PCES;N
002697;AQA;"Q1 02 E01 05";INV_GEN;"Inventaire stock";OR02013015;;;200;0;PCES;N
002697;AQA;"Q1 02 E01 06";INV_GEN;"Inventaire stock";OR02013016;;;200;0;PCES;N
002697;AQA;"Q1 02 E01 07";INV_GEN;"Inventaire stock";OR02013017;;;200;0;PCES;N
002697;AQA;"Q1 02 E02 01";INV_GEN;"Inventaire stock";OR02013018;;;200;0;PCES;N
002697;AQA;"Q1 02 E02 02";INV_GEN;"Inventaire stock";OR02013019;;;200;0;PCES;N
002697;AQA;"Q1 02 E02 03";INV_GEN;"Inventaire stock";OR00972795;;;100;0;PCES;N
002697;AQA;"Q1 02 E02 04";INV_GEN;"Inventaire stock";OR00972796;;;100;0;PCES;N
002697;AQA;"Q1 02 E02 05";INV_GEN;"Inventaire stock";OR00972797;;;100;0;PCES;N
002697;AQA;"Q1 02 E02 07";INV_GEN;"Inventaire stock";OR00972798;;;100;0;PCES;N
002697;AQA;"Q1 02 E02 07";INV_GEN;"Inventaire stock";OR00972799;;;100;0;PCES;N
002697;AQA;"Q1 02 E03 01";INV_GEN;"Inventaire stock";OR00972800;;;100;0;PCES;N
002697;AQA;"Q1 02 E03 02";INV_GEN;"Inventaire stock";OR00972801;;;100;0;PCES;N
002697;AQA;"Q1 02 E03 03";INV_GEN;"Inventaire stock";OR00972802;;;100;0;PCES;N
002697;AQA;"Q1 02 E03 04";INV_GEN;"Inventaire stock";OR00972803;;;100;0;PCES;N
002697;AQA;"Q1 02 E03 05";INV_GEN;"Inventaire stock";OR00972805;;;100;0;PCES;N
002697;AQA;"Q1 03 A01 01";INV_GEN;"Inventaire stock";OR00075161;;0;0;;BOITE;N
002697;AQA;"Q1 03 A01 02";INV_GEN;"Inventaire stock";OR00075162;;0;0;;BOITE;N
002697;AQA;"Q1 03 A02 01";INV_GEN;"Inventaire stock";OR00075163;;0;0;;BOITE;N
002697;AQA;"Q1 03 A02 02";INV_GEN;"Inventaire stock";OR00075164;;0;0;;BOITE;N
002697;AQA;"Q1 03 A03 01";INV_GEN;"Inventaire stock";OR00075165;;0;0;;BOITE;N
002697;AQA;"Q1 03 A03 02";INV_GEN;"Inventaire stock";OR00615275;;;200;0;PCES;N
002697;AQA;"Q1 03 A03 03";INV_GEN;"Inventaire stock";OR00615276;;;180;0;PCES;N
002697;AQA;"Q1 03 A03 04";INV_GEN;"Inventaire stock";OR00615277;;;180;0;PCES;N
002697;AQA;"Q1 03 A03 05";INV_GEN;"Inventaire stock";OR00619689;;;150;0;PCES;N
002697;AQA;"Q1 03 B01 01";INV_GEN;"Inventaire stock";OR00616054;;;200;0;PCES;N
002697;AQA;"Q1 03 B02 01";INV_GEN;"Inventaire stock";OR00616055;;;200;0;PCES;N
002697;AQA;"Q1 03 B03 01";INV_GEN;"Inventaire stock";OR00616056;;;100;0;PCES;N
002697;AQA;"Q1 03 C01 01";INV_GEN;"Inventaire stock";OR00614385;;;200;0;PCES;N
002697;AQA;"Q1 03 C01 02";INV_GEN;"Inventaire stock";OR00614386;;;200;0;PCES;N
002697;AQA;"Q1 03 C01 03";INV_GEN;"Inventaire stock";OR00614387;;;200;0;PCES;N
002697;AQA;"Q1 03 C01 04";INV_GEN;"Inventaire stock";OR00614388;;;200;0;PCES;N
002697;AQA;"Q1 03 C02 01";INV_GEN;"Inventaire stock";OR00614389;;;200;0;PCES;N
002697;AQA;"Q1 03 C02 02";INV_GEN;"Inventaire stock";OR00614390;;;100;0;PCES;N
002697;AQA;"Q1 03 C02 03";INV_GEN;"Inventaire stock";OR00614391;;;100;0;PCES;N
002697;AQA;"Q1 03 C02 04";INV_GEN;"Inventaire stock";OR00614392;;;100;0;PCES;N
002697;AQA;"Q1 03 C03 01";INV_GEN;"Inventaire stock";OR00614393;;;200;0;PCES;N
002697;AQA;"Q1 03 C03 02";INV_GEN;"Inventaire stock";OR00614394;;;100;0;PCES;N
002697;AQA;"Q1 03 C03 03";INV_GEN;"Inventaire stock";OR00614395;;;100;0;PCES;N
002697;AQA;"Q1 03 C03 04";INV_GEN;"Inventaire stock";OR00614396;;;100;0;PCES;N
002697;AQA;"Q1 03 D01 01";INV_GEN;"Inventaire stock";OR00614397;;;200;0;PCES;N
002697;AQA;"Q1 03 D01 02";INV_GEN;"Inventaire stock";OR00614398;;;200;0;PCES;N
002697;AQA;"Q1 03 D01 03";INV_GEN;"Inventaire stock";OR00614399;;;200;0;PCES;N
002697;AQA;"Q1 03 D02 01";INV_GEN;"Inventaire stock";OR00614402;;;100;0;PCES;N
002697;AQA;"Q1 03 D02 02";INV_GEN;"Inventaire stock";OR00614403;;;100;0;PCES;N
002697;AQA;"Q1 03 D02 03";INV_GEN;"Inventaire stock";OR02013951;;;200;0;PCES;N
002697;AQA;"Q1 03 D02 04";INV_GEN;"Inventaire stock";OR00615986;;;1000;0;PCES;N
002697;AQA;"Q1 03 D03 01";INV_GEN;"Inventaire stock";OR00615987;;;500;0;PCES;N
002697;AQA;"Q1 03 D03 02";INV_GEN;"Inventaire stock";OR00615988;;;250;0;PCES;N
002697;AQA;"Q1 03 D03 03";INV_GEN;"Inventaire stock";OR00616060;;;200;0;PCES;N
002697;AQA;"Q1 03 D03 04";INV_GEN;"Inventaire stock";OR00616061;;;200;0;PCES;N
002697;AQA;"Q1 03 D03 05";INV_GEN;"Inventaire stock";OR00619688;;;100;0;PCES;N
002697;AQA;"Q1 03 E02 03";INV_GEN;"Inventaire stock";OR00178631;;;100;0;PCES;N
002697;AQA;"Q1 03 E02 04";INV_GEN;"Inventaire stock";OR00178632;;;100;0;PCES;N
002697;AQA;"Q1 03 E02 05";INV_GEN;"Inventaire stock";OR00619696;;0;0;;BOITE;N
002697;AQA;"Q1 03 E02 06";INV_GEN;"Inventaire stock";OR00619697;;0;0;;BOITE;N
002697;AQA;"Q1 03 E03 07";INV_GEN;"Inventaire stock";OR00178618;;;100;0;PCES;N
002697;AQA;"Q1 04 A01 01";INV_GEN;"Inventaire stock";OR00616062;;;200;0;PCES;N
002697;AQA;"Q1 04 A01 02";INV_GEN;"Inventaire stock";OR00616063;;;200;0;PCES;N
002697;AQA;"Q1 04 A01 03";INV_GEN;"Inventaire stock";OR00616064;;;200;0;PCES;N
002697;AQA;"Q1 04 A02 01";INV_GEN;"Inventaire stock";OR00922582;;;250;0;PCES;N
002697;AQA;"Q1 04 A02 02";INV_GEN;"Inventaire stock";OR00922583;;;250;0;PCES;N
002697;AQA;"Q1 04 A02 03";INV_GEN;"Inventaire stock";OR00616080;;;250;0;PCES;N
002697;AQA;"Q1 04 A02 04";INV_GEN;"Inventaire stock";OR00616081;;;250;0;PCES;N
002697;AQA;"Q1 04 A02 05";INV_GEN;"Inventaire stock";OR00616087;;;100;0;PCES;N
002697;AQA;"Q1 04 A02 06";INV_GEN;"Inventaire stock";OR00616083;;;150;0;PCES;N
002697;AQA;"Q1 04 A02 07";INV_GEN;"Inventaire stock";OR00922599;;;500;0;PCES;N
002697;AQA;"Q1 04 A03 01";INV_GEN;"Inventaire stock";OR00922600;;;500;0;PCES;N
002697;AQA;"Q1 04 A03 02";INV_GEN;"Inventaire stock";OR00922601;;;500;0;PCES;N
002697;AQA;"Q1 04 A03 03";INV_GEN;"Inventaire stock";OR00616097;;;500;0;PCES;N
002697;AQA;"Q1 04 A03 05";INV_GEN;"Inventaire stock";OR00922602;;;500;0;PCES;N
002697;AQA;"Q1 04 A03 06";INV_GEN;"Inventaire stock";OR00922603;;;500;0;PCES;N
002697;AQA;"Q1 04 B01 01";INV_GEN;"Inventaire stock";OR00616240;;;50;0;PCES;N
002697;AQA;"Q1 04 B01 02";INV_GEN;"Inventaire stock";OR00617124;;;50;0;PCES;N
002697;AQA;"Q1 04 B01 03";INV_GEN;"Inventaire stock";OR00616242;;;25;0;PCES;N
002697;AQA;"Q1 04 B01 04";INV_GEN;"Inventaire stock";OR00616243;;;25;0;PCES;N
002697;AQA;"Q1 04 B01 05";INV_GEN;"Inventaire stock";OR00616245;;;10;0;PCES;N
002697;AQA;"Q1 04 B02 01";INV_GEN;"Inventaire stock";OR00616257;;;200;0;PCES;N
002697;AQA;"Q1 04 B02 02";INV_GEN;"Inventaire stock";OR00616258;;;200;0;PCES;N
002697;AQA;"Q1 04 B02 03";INV_GEN;"Inventaire stock";OR00616259;;;100;0;PCES;N
002697;AQA;"Q1 04 B02 04";INV_GEN;"Inventaire stock";OR00616260;;;100;0;PCES;N
002697;AQA;"Q1 04 B02 05";INV_GEN;"Inventaire stock";OR00616268;;;200;0;PCES;N
002697;AQA;"Q1 04 B02 06";INV_GEN;"Inventaire stock";OR00616269;;;100;0;PCES;N
002697;AQA;"Q1 04 B02 07";INV_GEN;"Inventaire stock";OR00616270;;;25;0;PCES;N
002697;AQA;"Q1 04 B03 01";INV_GEN;"Inventaire stock";OR00616272;;;10;0;PCES;N
002697;AQA;"Q1 04 B03 02";INV_GEN;"Inventaire stock";OR00616275;;;100;0;PCES;N
002697;AQA;"Q1 04 B03 04";INV_GEN;"Inventaire stock";OR00616051;;;500;0;PCES;N
002697;AQA;"Q1 04 B03 05";INV_GEN;"Inventaire stock";OR00927876;;;200;0;PCES;N
002697;AQA;"Q1 04 B03 06";INV_GEN;"Inventaire stock";OR00927911;;;200;0;PCES;N
002697;AQA;"Q1 04 C01 01";INV_GEN;"Inventaire stock";OR00926598;;;200;0;PCES;N
002697;AQA;"Q1 04 C01 02";INV_GEN;"Inventaire stock";OR00616147;;;200;0;PCES;N
002697;AQA;"Q1 04 C01 03";INV_GEN;"Inventaire stock";OR00616148;;;200;0;PCES;N
002697;AQA;"Q1 04 C01 04";INV_GEN;"Inventaire stock";OR00616149;;;200;0;PCES;N
002697;AQA;"Q1 04 C01 05";INV_GEN;"Inventaire stock";OR00616150;;0;0;;/100;N
002697;AQA;"Q1 04 C01 06";INV_GEN;"Inventaire stock";OR00616152;;;200;0;PCES;N
002697;AQA;"Q1 04 C01 07";INV_GEN;"Inventaire stock";OR00616153;;;200;0;PCES;N
002697;AQA;"Q1 04 C02 01";INV_GEN;"Inventaire stock";OR00616154;;;200;0;PCES;N
002697;AQA;"Q1 04 C02 02";INV_GEN;"Inventaire stock";OR00616155;;;200;0;PCES;N
002697;AQA;"Q1 04 C02 03";INV_GEN;"Inventaire stock";OR00616156;;;200;0;PCES;N
002697;AQA;"Q1 04 C02 04";INV_GEN;"Inventaire stock";OR00616158;;;200;0;PCES;N
002697;AQA;"Q1 04 C02 05";INV_GEN;"Inventaire stock";OR00616159;;;200;0;PCES;N
002697;AQA;"Q1 04 C02 06";INV_GEN;"Inventaire stock";OR00616160;;;200;0;PCES;N
002697;AQA;"Q1 04 C02 07";INV_GEN;"Inventaire stock";OR00616161;;;200;0;PCES;N
002697;AQA;"Q1 04 C03 01";INV_GEN;"Inventaire stock";OR00616162;;;200;0;PCES;N
002697;AQA;"Q1 04 C03 02";INV_GEN;"Inventaire stock";OR00616163;;;200;0;PCES;N
002697;AQA;"Q1 04 C03 03";INV_GEN;"Inventaire stock";OR00616164;;;200;0;PCES;N
002697;AQA;"Q1 04 C03 04";INV_GEN;"Inventaire stock";OR00616165;;;200;0;PCES;N
002697;AQA;"Q1 04 C03 05";INV_GEN;"Inventaire stock";OR00616166;;;200;0;PCES;N
002697;AQA;"Q1 04 C03 06";INV_GEN;"Inventaire stock";OR00616167;;;200;0;PCES;N
002697;AQA;"Q1 04 D01 01";INV_GEN;"Inventaire stock";OR00616168;;;200;0;PCES;N
002697;AQA;"Q1 04 D01 02";INV_GEN;"Inventaire stock";OR00616169;;;200;0;PCES;N
002697;AQA;"Q1 04 D01 03";INV_GEN;"Inventaire stock";OR00616170;;;200;0;PCES;N
002697;AQA;"Q1 04 D01 04";INV_GEN;"Inventaire stock";OR00616171;;;200;0;PCES;N
002697;AQA;"Q1 04 D01 05";INV_GEN;"Inventaire stock";OR00616172;;;200;0;PCES;N
002697;AQA;"Q1 04 D02 01";INV_GEN;"Inventaire stock";OR00616173;;;100;0;PCES;N
002697;AQA;"Q1 04 D02 02";INV_GEN;"Inventaire stock";OR00616174;;;100;0;PCES;N
002697;AQA;"Q1 04 D02 03";INV_GEN;"Inventaire stock";OR00926413;;;100;0;PCES;N
002697;AQA;"Q1 04 D02 04";INV_GEN;"Inventaire stock";OR00616175;;;100;0;PCES;N
002697;AQA;"Q1 04 D03 01";INV_GEN;"Inventaire stock";OR00616176;;;100;0;PCES;N
002697;AQA;"Q1 04 D03 02";INV_GEN;"Inventaire stock";OR00926417;;;100;0;PCES;N
002697;AQA;"Q1 04 D03 03";INV_GEN;"Inventaire stock";OR03716361;;;500;0;PCES;N
002697;AQA;"Q1 04 D03 04";INV_GEN;"Inventaire stock";OR03716362;;;500;0;PCES;N
002697;AQA;"Q1 04 D03 05";INV_GEN;"Inventaire stock";OR03716385;;;200;0;PCES;N
002697;AQA;"Q1 04 E01 01";INV_GEN;"Inventaire stock";OR00616180;;;200;0;PCES;N
002697;AQA;"Q1 04 E01 02";INV_GEN;"Inventaire stock";OR00616181;;;200;0;PCES;N
002697;AQA;"Q1 04 E01 03";INV_GEN;"Inventaire stock";OR00616182;;;200;0;PCES;N
002697;AQA;"Q1 04 E01 04";INV_GEN;"Inventaire stock";OR00616183;;;200;0;PCES;N
002697;AQA;"Q1 04 E01 05";INV_GEN;"Inventaire stock";OR00616184;;;200;0;PCES;N
002697;AQA;"Q1 04 E02 01";INV_GEN;"Inventaire stock";OR00104535;;0;0;;/100;N
002697;AQA;"Q1 04 E02 02";INV_GEN;"Inventaire stock";OR00616186;;;100;0;PCES;N
002697;AQA;"Q1 04 E02 03";INV_GEN;"Inventaire stock";OR00616187;;;100;0;PCES;N
002697;AQA;"Q1 04 E02 04";INV_GEN;"Inventaire stock";OR00616188;;;100;0;PCES;N
002697;AQA;"Q1 04 E03 01";INV_GEN;"Inventaire stock";OR00618632;;0;0;;BOITE;N
002697;AQA;"Q1 04 E03 02";INV_GEN;"Inventaire stock";OR00618633;;0;0;;BOITE;N
002697;AQA;"Q1 04 E03 03";INV_GEN;"Inventaire stock";OR00616070;;;500;0;PCES;N
002697;AQA;"Q1 04 E03 04";INV_GEN;"Inventaire stock";OR00616071;;;500;0;PCES;N
002697;AQA;"Q1 04 E03 05";INV_GEN;"Inventaire stock";OR00927860;;;100;0;PCES;N
