INVNO;INVDP;INVW1;INVID;INLIE;INVAR;HILOT;INVSN;INVSC;INVQS;INVSU;INVL1
002612;AQA;"A1 03 C09 02";INV_GEN;"Inventaire test";012121;;0;0;0;UN;N
002612;AQA;"A1 04 B04 01";INV_GEN;"Inventaire test";016384;;0;0;0;UN;N
002612;AQA;"A1 04 B05 01";INV_GEN;"Inventaire test";016383;;0;0;0;UN;N
002612;AQA;"A1 04 B06 01";INV_GEN;"Inventaire test";016382;;0;0;0;UN;N
002612;AQA;"A1 04 C01 01";INV_GEN;"Inventaire test";ORC0034903;;0;0;0;UN;N
002612;AQA;"A1 04 C01 02";INV_GEN;"Inventaire test";017404;;0;1;0;UN;N
002612;AQA;"A1 03 C06 02";INV_GEN;"Inventaire test";017404;;0;1;0;UN;N
002612;AQA;"A1 04 C01 04";INV_GEN;"Inventaire test";012054;;0;0;0;UN;N
002612;AQA;"A1 04 C01 05";INV_GEN;"Inventaire test";ORC0034912;;0;0;0;UN;N
002612;AQA;"A1 04 C02 01";INV_GEN;"Inventaire test";006916;;0;0;0;UN;N
002612;AQA;"A1 04 C02 02";INV_GEN;"Inventaire test";006915;;0;0;0;UN;N
002612;AQA;"A1 04 C03 01";INV_GEN;"Inventaire test";ORC0034907;;0;0;0;UN;N
002612;AQA;"A1 04 C04 01";INV_GEN;"Inventaire test";008477;;0;0;0;UN;N
002612;AQA;"A1 04 C04 02";INV_GEN;"Inventaire test";008480;;0;0;0;UN;N
002612;AQA;"A1 08 A07 01";INV_GEN;"Inventaire test";008480;;0;0;0;UN;N
002612;AQA;"A1 04 C05 01";INV_GEN;"Inventaire test";008476;;0;0;0;UN;N
002612;AQA;"A1 08 A07 02";INV_GEN;"Inventaire test";008476;;0;0;0;UN;N
002612;AQA;"A1 04 C05 02";INV_GEN;"Inventaire test";008479;;0;0;0;UN;N
002612;AQA;"A1 08 A01 02";INV_GEN;"Inventaire test";008479;;0;0;0;UN;N
002612;AQA;"A1 04 C06 01";INV_GEN;"Inventaire test";008475;;0;0;0;UN;N
002612;AQA;"A1 04 C06 02";INV_GEN;"Inventaire test";008478;;0;0;0;UN;N
002612;AQA;"A1 05 A01 01";INV_GEN;"Inventaire test";017722;;0;11;0;UN;N
002612;AQA;"A1 05 A02 01";INV_GEN;"Inventaire test";017721;;0;11;0;UN;N
002612;AQA;"A1 05 A03 01";INV_GEN;"Inventaire test";012644;;0;0;0;UN;N
002612;AQA;"A1 04 A03 01";INV_GEN;"Inventaire test";012644;;0;0;0;UN;N
002612;AQA;"A1 05 A04 01";INV_GEN;"Inventaire test";012643;;0;0;0;UN;N
002612;AQA;"A1 04 A02 01";INV_GEN;"Inventaire test";012643;;0;0;0;UN;N
002612;AQA;"A1 04 A06 01";INV_GEN;"Inventaire test";012643;;0;0;0;UN;N
002612;AQA;"A1 05 A05 01";INV_GEN;"Inventaire test";012640;;0;0;0;UN;N
002612;AQA;"A1 05 A06 01";INV_GEN;"Inventaire test";012639;;0;0;0;UN;N
002612;AQA;"A1 03 A05 01";INV_GEN;"Inventaire test";012639;;0;0;0;UN;N
002612;AQA;"A1 05 B01 01";INV_GEN;"Inventaire test";017724;;0;11;0;UN;N
002612;AQA;"A1 07 A01 01";INV_GEN;"Inventaire test";017724;;0;11;0;UN;N
002612;AQA;"A1 05 B02 01";INV_GEN;"Inventaire test";017723;;0;11;0;UN;N
002612;AQA;"A1 04 B03 01";INV_GEN;"Inventaire test";017723;;0;11;0;UN;N
002612;AQA;"A1 05 B03 01";INV_GEN;"Inventaire test";012646;;0;0;0;UN;N
002612;AQA;"A1 05 B04 01";INV_GEN;"Inventaire test";012645;;0;0;0;UN;N
002612;AQA;"A1 05 B05 01";INV_GEN;"Inventaire test";012642;;0;0;0;UN;N
002612;AQA;"A1 07 A02 01";INV_GEN;"Inventaire test";012642;;0;0;0;UN;N
002612;AQA;"A1 05 B06 01";INV_GEN;"Inventaire test";012641;;0;0;0;UN;N
002612;AQA;"A1 04 A04 01";INV_GEN;"Inventaire test";012641;;0;0;0;UN;N
002612;AQA;"A1 05 C01 01";INV_GEN;"Inventaire test";008481;;0;0;0;UN;N
002612;AQA;"A1 05 C01 02";INV_GEN;"Inventaire test";008484;;0;0;0;UN;N
002612;AQA;"A1 05 C02 01";INV_GEN;"Inventaire test";008482;;0;0;0;UN;N
002612;AQA;"A1 08 A06 02";INV_GEN;"Inventaire test";008482;;0;0;0;UN;N
002612;AQA;"A1 05 C02 02";INV_GEN;"Inventaire test";008485;;0;0;0;UN;N
002612;AQA;"A1 05 A00 02";INV_GEN;"Inventaire test";008485;;0;0;0;UN;N
002612;AQA;"A1 05 C03 01";INV_GEN;"Inventaire test";008483;;0;0;0;UN;N
002612;AQA;"A1 06 A07 02";INV_GEN;"Inventaire test";008483;;0;0;0;UN;N
002612;AQA;"A1 05 C03 02";INV_GEN;"Inventaire test";008486;;0;0;0;UN;N
002612;AQA;"A1 05 A00 01";INV_GEN;"Inventaire test";008486;;0;0;0;UN;N
002612;AQA;"A1 05 C04 01";INV_GEN;"Inventaire test";008600;;0;0;0;UN;N
002612;AQA;"A1 08 A01 01";INV_GEN;"Inventaire test";008600;;0;0;0;UN;N
002612;AQA;"A1 08 A02 03";INV_GEN;"Inventaire test";008600;;0;0;0;UN;N
002612;AQA;"A1 05 C04 02";INV_GEN;"Inventaire test";008599;;0;0;0;UN;N
002612;AQA;"A1 03 C05 01";INV_GEN;"Inventaire test";008599;;0;0;0;UN;N
002612;AQA;"A1 05 C05 01";INV_GEN;"Inventaire test";008089;;0;0;0;UN;N
002612;AQA;"A1 06 A05 02";INV_GEN;"Inventaire test";008089;;0;0;0;UN;N
002612;AQA;"A1 07 A04 01";INV_GEN;"Inventaire test";008089;;0;0;0;UN;N
002612;AQA;"A1 05 C05 02";INV_GEN;"Inventaire test";008088;;0;0;0;UN;N
002612;AQA;"A1 08 A05 01";INV_GEN;"Inventaire test";008088;;0;0;0;UN;N
002612;AQA;"A1 08 A05 02";INV_GEN;"Inventaire test";008088;;0;0;0;UN;N
002612;AQA;"A1 05 C06 01";INV_GEN;"Inventaire test";008601;;0;0;0;UN;N
002612;AQA;"A1 05 C06 02";INV_GEN;"Inventaire test";008602;;0;0;0;UN;N
002612;AQA;"A1 06 B01 01";INV_GEN;"Inventaire test";008655;;0;0;0;UN;N
002612;AQA;"A1 06 B02 01";INV_GEN;"Inventaire test";008656;;0;0;0;UN;N
002612;AQA;"A1 06 B04 01";INV_GEN;"Inventaire test";012636;;0;0;0;UN;N
002612;AQA;"A1 06 B05 01";INV_GEN;"Inventaire test";012635;;0;0;0;UN;N
002612;AQA;"A1 06 B06 01";INV_GEN;"Inventaire test";012638;;0;0;0;UN;N
002612;AQA;"A1 07 B01 01";INV_GEN;"Inventaire test";012638;;0;0;0;UN;N
002612;AQA;"A1 06 B07 01";INV_GEN;"Inventaire test";012637;;0;0;0;UN;N
002612;AQA;"A1 06 C01 01";INV_GEN;"Inventaire test";020536;;0;1;0;UN;N
002612;AQA;"A1 06 C01 02";INV_GEN;"Inventaire test";020537;;0;1;0;UN;N
002612;AQA;"A1 06 C01 03";INV_GEN;"Inventaire test";020538;;0;1;0;UN;N
002612;AQA;"A1 06 C01 04";INV_GEN;"Inventaire test";020539;;0;1;0;UN;N
002612;AQA;"A1 06 C02 02";INV_GEN;"Inventaire test";007846;;0;0;0;UN;N
002612;AQA;"A1 06 C04 01";INV_GEN;"Inventaire test";006914;;0;0;0;UN;N
002612;AQA;"A1 03 A03 02";INV_GEN;"Inventaire test";006914;;0;0;0;UN;N
002612;AQA;"A1 06 C04 02";INV_GEN;"Inventaire test";006913;;0;0;0;UN;N
002612;AQA;"A1 07 A06 01";INV_GEN;"Inventaire test";006913;;0;0;0;UN;N
002612;AQA;"A1 06 C05 01";INV_GEN;"Inventaire test";006912;;0;0;0;UN;N
